Episode,Step,Temperature,Humidity,Soil,Action,Reward
10,112,24.739244,39.91461,459.79477,PUMP OFF,0.4396
10,113,24.65124,40.276855,464.07336,PUMP OFF,0.39944833756186526
10,114,24.55907,39.98104,471.4369,PUMP ON,-0.2804
10,115,24.56974,40.194244,450.97467,PUMP OFF,0.4396
10,116,24.550793,40.011597,456.20654,PUMP OFF,0.4396
10,117,24.528112,40.079742,459.83432,PUMP OFF,0.4396
10,118,24.650604,40.09998,466.84073,PUMP OFF,0.4396
10,119,24.838917,40.086533,473.08575,PUMP ON,-0.32066742971201245
10,120,24.747261,39.96657,446.33057,PUMP OFF,0.39927120330055155
10,121,24.579176,39.9589,452.13974,PUMP OFF,0.4396
10,122,24.556656,40.309315,456.04095,PUMP OFF,0.4396
10,123,24.373638,40.233578,460.67743,PUMP OFF,0.4396
10,124,24.589155,40.424225,466.30002,PUMP ON,-0.2804
10,125,24.598269,40.354683,444.03073,PUMP OFF,0.4396
10,126,24.52509,40.33477,447.35892,PUMP OFF,0.4396
10,127,24.437313,40.252884,451.61566,PUMP OFF,0.4396
10,128,24.430582,40.376587,458.9765,PUMP OFF,0.397942214764959
10,129,24.649485,39.792778,465.65265,PUMP OFF,0.39725500580502493
10,130,24.596052,39.706875,471.12393,PUMP OFF,0.3978159600488736
10,131,24.610985,39.776997,474.3983,PUMP ON,-0.2804
10,132,24.730911,40.01095,458.78934,PUMP OFF,0.39842311385322127
10,133,24.64243,39.85289,466.43958,PUMP OFF,0.39774559094816625
10,134,24.530539,39.7682,469.97272,PUMP OFF,0.39613530054519286
10,135,24.464876,39.566914,473.72,PUMP OFF,0.3927726694173397
10,136,24.515617,39.146584,479.69778,PUMP OFF,0.39168340419565595
10,137,24.577417,39.010426,482.73343,PUMP OFF,0.39147815592626
10,138,24.70522,38.984768,489.011,PUMP ON,-0.32792173844443995
10,139,24.690731,39.059784,460.86804,PUMP OFF,0.39556881816842493
10,140,24.739225,39.4961,464.4394,PUMP OFF,0.39423706646784934
10,141,24.667593,39.32963,470.6841,PUMP OFF,0.39570885902837327
10,142,24.64098,39.513607,476.62988,PUMP OFF,0.39486942863976277
10,143,24.756897,39.40868,483.7773,PUMP ON,-0.32485432239804135
10,144,24.7075,39.44321,462.0575,PUMP OFF,0.394227349617494
10,145,24.659056,39.32842,466.34415,PUMP OFF,0.39283476132315376
10,146,24.504225,39.154346,472.70096,PUMP OFF,0.39137911613304466
10,147,24.457714,38.97239,479.31583,PUMP OFF,0.39091961831914296
10,148,24.411613,38.91495,485.43796,PUMP ON,-0.3300939172166064
10,149,24.493889,38.78826,468.75156,PUMP OFF,0.38928054862351125
10,150,24.365004,38.710068,474.4307,PUMP OFF,0.38731390879011807
10,151,24.463015,38.464237,479.0803,PUMP OFF,0.3870114937462548
10,152,24.25619,38.426437,486.2894,PUMP OFF,0.386597815656276
10,153,24.156952,38.374725,493.57907,PUMP ON,-0.3323534415253044
10,154,24.179398,38.50582,464.59134,PUMP OFF,0.38807086849845296
10,155,24.22666,38.558857,470.24396,PUMP OFF,0.3881239685615613
10,156,24.201036,38.565495,474.22617,PUMP OFF,0.38615176803189777
10,157,24.23453,38.31897,477.871,PUMP OFF,0.3877458938823009
10,158,24.317064,38.518238,482.83032,PUMP OFF,0.38637725886459157
10,159,24.58269,38.347157,488.5857,PUMP OFF,0.3907685876940522
10,160,24.59602,38.896072,491.71457,PUMP ON,-0.33064277943687265
10,161,24.665476,38.719654,470.52475,PUMP OFF,0.3906670678593325
10,162,24.723663,38.883385,477.39392,PUMP OFF,0.39182054245305403
10,163,24.669662,39.02757,485.03915,PUMP ON,-0.32957252153548794
10,164,24.527376,38.853436,458.42932,PUMP OFF,0.3905274805038475
10,165,24.388554,38.865936,462.2239,PUMP OFF,0.38751880227787155
10,166,24.544027,38.48985,465.39938,PUMP OFF,0.3871593477918917
10,167,24.52302,38.44492,472.38443,PUMP OFF,0.3841181457026307
10,168,24.468718,38.06477,476.40738,PUMP OFF,0.3822260076505403
10,169,24.503866,37.82825,482.47635,PUMP OFF,0.38256789537797714
10,170,24.442081,37.870987,488.96146,PUMP OFF,0.38212538448126915
10,171,24.496683,37.815674,495.71585,PUMP OFF,0.38494265015106605
10,172,24.608616,38.16783,499.15054,PUMP ON,-0.3347552974084655
10,173,24.649466,38.20559,481.61203,PUMP OFF,0.3861033438323486
10,174,24.546078,38.31292,489.56927,PUMP OFF,0.3825406864940254
10,175,24.55415,37.867584,494.5329,PUMP OFF,0.3830670206264201
10,176,24.466108,37.933376,498.8628,PUMP ON,-0.33486705242590675
10,177,24.435646,38.19162,474.49994,PUMP OFF,0.3840370228460594
10,178,24.496014,38.054626,482.27402,PUMP OFF,0.38366591016690704
10,179,24.412827,38.00824,488.71252,PUMP OFF,0.38417256419283646
10,180,24.44741,38.07157,492.99396,PUMP OFF,0.3834563991266426
10,181,24.471148,37.982048,496.01672,PUMP ON,-0.33727272308086986
10,182,24.444912,37.89091,471.13754,PUMP OFF,0.3807276272195225
10,183,24.45209,37.640953,479.02148,PUMP OFF,0.38000154696480015
10,184,24.23908,37.550194,486.81213,PUMP OFF,0.38060747812118456
10,185,24.211231,37.625935,494.20233,PUMP OFF,0.3785851664739735
10,186,24.152475,37.373146,501.4118,PUMP OFF,0.37860704007514506
10,187,24.136267,37.37588,505.32733,PUMP ON,-0.3442768220797824
10,188,24.100548,37.015396,481.8243,PUMP OFF,0.3740358286053996
10,189,24.142357,36.804478,487.93176,PUMP OFF,0.3745670481039047
10,190,24.207222,36.87088,495.62088,PUMP OFF,0.37605621930512034
10,191,24.348501,37.057026,501.18494,PUMP OFF,0.375865862139192
10,192,24.367414,37.033234,505.1206,PUMP OFF,0.3725783311974149
10,193,24.182905,36.62229,511.87537,PUMP ON,-0.34636834077994066
10,194,24.085436,36.753956,482.29938,PUMP OFF,0.3720984836399429
10,195,23.987246,36.56231,489.68546,PUMP OFF,0.37129340163848723
10,196,23.920805,36.461674,494.1464,PUMP OFF,0.3720732359555711
10,197,23.882723,36.559155,499.59348,PUMP OFF,0.37064615495261255
10,198,23.789814,36.380768,505.61575,PUMP OFF,0.3703575993360695
10,199,23.819077,36.3447,509.77145,PUMP OFF,0.373174367851517
10,200,23.928486,36.696796,515.7267,PUMP ON,-0.3518754482553878
11,1,15.920185,81.6464,153.95087,PUMP OFF,0.2207318373487348
11,2,15.837323,81.95183,157.31702,PUMP OFF,0.22254939394537196
11,3,15.922329,81.93715,164.0049,PUMP OFF,0.22189310016954775
11,4,15.985013,82.175896,170.17279,PUMP OFF,0.22429462784639548
11,5,16.08645,82.1293,175.98323,PUMP OFF,0.22538599780622995
11,6,16.080866,81.97891,182.85767,PUMP OFF,0.2241530732892374
11,7,16.018166,81.97628,187.98846,PUMP OFF,0.22434111541194882
11,8,16.080873,82.10954,191.04472,PUMP OFF,0.2254928504052785
11,9,16.192839,82.24549,198.66525,PUMP OFF,0.22645256251735263
11,10,16.17472,82.08023,205.18063,PUMP OFF,0.22471836404524376
11,11,16.100155,82.110596,210.64906,PUMP OFF,0.2257022553345194
11,12,16.082415,81.94325,213.66876,PUMP OFF,0.2222531368832278
11,13,16.013079,82.20106,217.89717,PUMP OFF,0.22200816099834542
11,14,16.036062,82.28914,225.7198,PUMP OFF,0.21883198382514735
11,15,15.903745,82.35536,231.1201,PUMP OFF,0.21785942742328135
11,16,15.86845,82.388695,235.35483,PUMP OFF,0.21802057407020725
11,17,15.847321,82.31573,241.51819,PUMP OFF,0.2197628421484004
11,18,15.776978,81.92209,245.55222,PUMP OFF,0.21855251579145274
11,19,15.796692,82.122665,251.86182,PUMP OFF,0.21991834381055966
11,20,15.82482,82.022255,259.39264,PUMP OFF,0.22092522306342663
11,21,15.879059,82.03199,263.59888,PUMP OFF,0.22562151776162714
11,22,15.957992,81.64229,270.84467,PUMP OFF,0.22348585542878946
11,23,15.8463745,81.6302,273.97092,PUMP OFF,0.22193796305001212
11,24,15.71376,81.49216,279.50244,PUMP OFF,0.2197066586100486
11,25,15.563616,81.395706,283.345,PUMP OFF,0.22288280906948907
11,26,15.679808,81.28917,291.11774,PUMP OFF,0.22833723055657346
11,27,15.889135,81.130684,296.06924,PUMP OFF,0.23115259352548798
11,28,16.012299,81.08668,301.01727,PUMP OFF,0.23090239981743466
11,29,16.101675,81.341385,306.26282,PUMP OFF,0.22888448493611896
11,30,16.097706,81.5837,312.69025,PUMP OFF,0.2268977778336388
11,31,16.141891,81.942505,319.3636,PUMP OFF,0.2254855213154252
11,32,16.093391,81.99779,324.34506,PUMP OFF,0.22389078180677197
11,33,15.974002,81.89866,327.78043,PUMP OFF,0.22556105064611975
11,34,16.101421,82.00842,333.66678,PUMP OFF,0.22533698740861488
11,35,16.004362,81.793785,341.07507,PUMP OFF,0.2224460009673448
11,36,15.924927,81.956566,344.33508,PUMP OFF,0.22136316186029753
11,37,16.036009,82.36963,350.39398,PUMP OFF,0.2212546067040902
11,38,15.929037,82.11577,355.22388,PUMP OFF,0.21883935260514684
11,39,15.839653,82.194214,359.67142,PUMP OFF,0.22088293443975993
11,40,15.932759,82.17153,363.21558,PUMP OFF,0.2240704549296246
11,41,16.060108,82.09146,369.04437,PUMP OFF,0.22227386280114111
11,42,15.985459,82.12942,375.05176,PUMP OFF,0.22302606393167815
11,43,16.08206,82.27689,381.75888,PUMP OFF,0.21830213679423374
11,44,16.016113,82.702515,389.3071,PUMP OFF,0.21682720615070925
11,45,15.855358,82.48499,394.09937,PUMP OFF,0.1359634677097261
11,46,15.85494,82.59192,401.4716,PUMP OFF,0.13641419072830346
11,47,15.85421,82.53375,409.24112,PUMP OFF,0.13309714357465527
11,48,15.7675495,82.73173,412.68198,PUMP OFF,0.1323371061604638
11,49,15.617828,82.45243,416.84857,PUMP OFF,0.1321116557878203
11,50,15.548562,82.30745,421.21182,PUMP OFF,0.13430187865614943
11,51,15.587796,82.13176,426.92307,PUMP OFF,0.1341071651091261
11,52,15.564075,82.096794,429.94366,PUMP OFF,0.13332541816642526
11,53,15.544122,82.14462,435.16812,PUMP OFF,0.1329276266719668
11,54,15.572716,82.26584,438.78497,PUMP OFF,0.12916461231707965
11,55,15.482519,82.51072,443.07013,PUMP OFF,0.12963900977940945
11,56,15.408988,82.26759,446.6594,PUMP OFF,0.12988392190079628
11,57,15.415638,82.2536,449.93878,PUMP OFF,0.1321381539707902
11,58,15.527788,82.252205,456.38647,PUMP OFF,0.13399022496818838
11,59,15.538455,82.047356,462.8199,PUMP OFF,0.1329228053289223
11,60,15.561839,82.23925,467.75354,PUMP OFF,0.13285327392759966
11,61,15.535131,82.18117,474.3509,PUMP OFF,0.13230252834922898
11,62,15.539484,82.260895,478.21017,PUMP OFF,0.12990021323864148
11,63,15.446451,82.3286,482.1079,PUMP OFF,0.13021035383308313
11,64,15.433446,82.257324,486.4612,PUMP OFF,0.1303252514599847
11,65,15.314656,81.945984,491.42407,PUMP OFF,0.13393885562066865
11,66,15.374542,81.644,496.18668,PUMP OFF,0.1359371548621166
11,67,15.380903,81.41011,503.35516,PUMP OFF,0.1365236340177972
11,68,15.35808,81.27975,506.91348,PUMP OFF,0.13674153882097612
11,69,15.339688,81.20653,512.2956,PUMP OFF,0.13635154575572098
11,70,15.341905,81.26082,518.2562,PUMP OFF,0.13566452741646623
11,71,15.257557,81.135826,522.4575,PUMP OFF,0.1337182897734504
11,72,15.251967,81.365135,525.5744,PUMP OFF,0.13310013827952571
11,73,15.303049,81.57011,532.2247,PUMP OFF,0.13325179066308598
11,74,15.318842,81.59063,536.91205,PUMP OFF,0.13140019419526205
11,75,15.407574,82.04391,539.96204,PUMP OFF,0.13044435557591672
11,76,15.353304,82.02772,543.1298,PUMP OFF,0.1280728771239411
11,77,15.295243,82.179,547.5265,PUMP OFF,0.12719056990992422
11,78,15.361258,82.45432,550.5771,PUMP OFF,0.127393410514561
11,79,15.313395,82.30931,556.0563,PUMP OFF,0.12570286815963708
11,80,15.204981,82.249596,561.3189,PUMP OFF,0.12346240491858133
11,81,15.159827,82.41677,565.7506,PUMP OFF,0.12383762575969726
11,82,15.1590185,82.36784,570.515,PUMP OFF,0.12376929803922698
11,83,15.072753,82.16072,575.71564,PUMP OFF,0.12409027356378644
11,84,15.123205,82.24673,579.90314,PUMP OFF,0.12598837460029913
11,85,15.33043,82.52753,586.3298,PUMP OFF,0.12326270787475961
11,86,15.233272,82.62534,591.7539,PUMP OFF,0.12318886431971553
11,87,15.313872,82.836075,597.12,PUMP OFF,0.1260059007201034
11,88,15.347831,82.56884,601.67487,PUMP OFF,0.12429373571930478
11,89,15.213807,82.4478,604.7435,PUMP OFF,0.12111029144095284
11,90,15.153967,82.69613,611.1009,PUMP OFF,0.11987943109575044
11,91,15.085828,82.67964,616.44574,PUMP OFF,0.12464029776986874
11,92,15.266135,82.5353,622.157,PUMP OFF,0.12311575880746087
11,93,15.212435,82.59161,627.7966,PUMP OFF,0.12571744637651214
11,94,15.315203,82.52333,630.9103,PUMP OFF,0.12748236505752988
11,95,15.404737,82.52655,636.3955,PUMP OFF,0.12640771171549922
11,96,15.478683,82.84575,641.3094,PUMP OFF,0.1281139635699193
11,97,15.443892,82.54549,645.74615,PUMP OFF,0.12597314172683
11,98,15.504991,82.965836,653.2591,PUMP OFF,0.12257335797042841
11,99,15.5261755,83.44377,658.73285,PUMP OFF,0.11717605915598167
11,100,15.484706,84.014755,662.3124,PUMP OFF,0.11693605825174194
11,101,15.439789,83.932465,665.42566,PUMP OFF,0.11467375359475725
11,102,15.305786,83.88025,672.66003,PUMP OFF,0.11480169717277981
11,103,15.340196,83.95028,680.00415,PUMP OFF,0.11022138004586403
11,104,15.241247,84.275444,684.69684,PUMP OFF,0.1121791004872122
11,105,15.205527,83.94143,691.2577,PUMP OFF,0.11220920384050903
11,106,15.231463,84.00251,697.55334,PUMP ON,-0.6069433503172796
11,107,15.271687,83.99714,680.46136,PUMP OFF,0.11204085903652342
11,108,15.382979,84.40234,685.58405,PUMP OFF,0.11141353085938814
11,109,15.365758,84.437706,692.73413,PUMP ON,-0.6106026182844446
11,110,15.382737,84.73217,670.82886,PUMP OFF,0.10989632021733925
11,111,15.4514675,84.84163,676.89984,PUMP OFF,0.10763970294977127
11,112,15.40887,85.01721,681.2893,PUMP OFF,0.10585327456762769
11,113,15.439235,85.31643,684.7767,PUMP OFF,0.11300213005484042
11,114,15.7338915,85.15946,688.8285,PUMP ON,-0.6046729511602822
11,115,15.907405,85.302635,662.78784,PUMP OFF,0.1156974106381429
11,116,15.958318,85.38362,668.82654,PUMP OFF,0.11048226793235734
11,117,15.908867,85.91188,675.8521,PUMP OFF,0.1141580749441306
11,118,16.035969,85.770164,683.2967,PUMP OFF,0.11383085016079103
11,119,16.05104,85.84875,688.1124,PUMP ON,-0.60316579433437
11,120,16.14894,85.71807,670.1485,PUMP OFF,0.12053943627012562
11,121,16.21051,85.408844,677.94965,PUMP OFF,0.1220555804810731
11,122,16.266235,85.35864,682.7042,PUMP OFF,0.12040790061145228
11,123,16.205748,85.41338,688.6243,PUMP ON,-0.6002516750451722
11,124,16.186596,85.447945,665.6372,PUMP OFF,0.11938735411482625
11,125,16.161695,85.43082,671.77234,PUMP OFF,0.12327582487241362
11,126,16.30417,85.30095,676.59515,PUMP OFF,0.12069065860882872
11,127,16.207525,85.382484,681.2534,PUMP OFF,0.12187786768327336
11,128,16.290339,85.44111,688.40265,PUMP ON,-0.6035061383785503
11,129,16.010706,85.41503,663.9011,PUMP OFF,0.11261946806225634
11,130,15.789556,85.34646,668.8837,PUMP OFF,0.11522926113270109
11,131,15.830832,85.12342,675.40216,PUMP OFF,0.11657132281338317
11,132,15.805958,84.89348,681.68774,PUMP OFF,0.11533833158498133
11,133,15.845878,85.1474,685.80524,PUMP ON,-0.6052446116039067
11,134,15.877842,85.300186,662.12665,PUMP OFF,0.11652457077241672
11,135,15.892088,85.11465,665.151,PUMP OFF,0.12274144570415542
11,136,16.155596,84.99631,672.57837,PUMP OFF,0.12159219728083716
11,137,16.076218,84.94152,679.10297,PUMP OFF,0.12151458479718105
11,138,16.010567,84.787094,682.91846,PUMP OFF,0.11875170874148382
11,139,15.997015,85.09857,687.4349,PUMP ON,-0.5986698394335433
11,140,16.15899,85.181206,665.56757,PUMP OFF,0.12066252037808056
11,141,16.201519,85.37098,670.2435,PUMP OFF,0.12142420846077794
11,142,16.326271,85.587654,676.87537,PUMP OFF,0.12233796058006861
11,143,16.282345,85.36362,684.20123,PUMP ON,-0.6024787823505104
11,144,16.045656,85.37399,660.34174,PUMP OFF,0.11819000941294598
11,145,16.174105,85.61151,665.6076,PUMP OFF,0.11907437821283445
11,146,16.19586,85.55535,670.36774,PUMP OFF,0.11953055075590796
11,147,16.247751,85.62806,676.97455,PUMP OFF,0.11804901572041522
11,148,16.313745,85.97823,684.3507,PUMP ON,-0.6035927337237126
11,149,16.142939,85.75644,669.1953,PUMP OFF,0.1215799788828293
11,150,16.356936,85.644844,676.4525,PUMP OFF,0.12270848547326181
11,151,16.3274,85.42994,682.0403,PUMP OFF,0.12348166622692024
11,152,16.378235,85.46038,685.8491,PUMP ON,-0.6037736938010517
11,153,16.154875,85.8089,670.2121,PUMP OFF,0.11814311320739485
11,154,16.213942,85.716965,675.80536,PUMP OFF,0.11894900837081782
11,155,16.341335,85.934715,682.76465,PUMP ON,-0.5975471974718927
11,156,16.470657,85.820045,655.4022,PUMP OFF,0.12252832512455178
11,157,16.470537,85.8103,662.3051,PUMP OFF,0.12203147005694054
11,158,16.46499,85.85854,665.4811,PUMP OFF,0.12220461177102215
11,159,16.496834,85.91651,670.8692,PUMP OFF,0.11867103824621315
11,160,16.45545,86.254745,677.49005,PUMP OFF,0.11743310153790362
11,161,16.471193,86.448845,685.1044,PUMP ON,-0.5991466146628213
11,162,16.503933,86.10316,669.57324,PUMP OFF,0.11880220994497961
11,163,16.465725,86.26404,674.49927,PUMP OFF,0.11668198512842311
11,164,16.411606,86.39377,678.8625,PUMP OFF,0.1116195917354447
11,165,16.227354,86.56593,684.9438,PUMP ON,-0.6087022361484956
11,166,16.151064,86.415436,663.0695,PUMP OFF,0.11170346472955188
11,167,16.123589,86.296036,667.0812,PUMP OFF,0.1130469948353602
11,168,16.18689,86.286354,674.6395,PUMP OFF,0.10877334765836562
11,169,16.070383,86.52929,682.05634,PUMP OFF,0.1099611461731767
11,170,16.113937,86.4897,687.9102,PUMP ON,-0.6084840083157164
11,171,16.123457,86.319145,658.1104,PUMP OFF,0.11705684190527713
11,172,16.345285,86.18111,665.8654,PUMP OFF,0.11781809732021814
11,173,16.343786,86.08221,670.7487,PUMP OFF,0.1200796503387577
11,174,16.389175,85.91299,675.654,PUMP OFF,0.11906371135689447
11,175,16.339317,85.91533,680.7585,PUMP OFF,0.11635791072834306
11,176,16.161018,85.80781,685.3799,PUMP ON,-0.6082079482858112
11,177,16.150192,86.35147,669.76154,PUMP OFF,0.11361676180126101
11,178,16.278196,86.44339,675.7391,PUMP OFF,0.11489343818610581
11,179,16.165848,86.00294,681.048,PUMP OFF,0.11852739866624677
11,180,16.25592,85.77388,684.2678,PUMP ON,-0.602859537118574
11,181,16.211643,85.83655,658.0291,PUMP OFF,0.11706426932522453
11,182,16.206522,85.83327,662.63165,PUMP OFF,0.11438559781511433
11,183,16.18043,86.102875,666.53467,PUMP OFF,0.1096144403846962
11,184,16.007221,86.26625,670.9733,PUMP OFF,0.10919874887541148
11,185,16.114935,86.587494,676.5334,PUMP OFF,0.10547283938758642
11,186,16.033619,86.849945,683.7681,PUMP ON,-0.616661206961967
11,187,16.042938,87.13999,657.3655,PUMP OFF,0.09665282056619814
11,188,15.873832,87.55298,664.0494,PUMP OFF,0.09363666528337979
11,189,15.830286,87.82113,669.30725,PUMP OFF,0.09469251216461182
11,190,15.914052,87.89857,675.4414,PUMP OFF,0.09133843691943866
11,191,15.90481,88.29472,679.0043,PUMP OFF,0.0937285539661398
11,192,16.010315,88.25972,685.0906,PUMP ON,-0.6246517296824349
11,193,16.04164,88.13556,664.20135,PUMP OFF,0.0936668876260473
11,194,16.032953,88.32403,669.35706,PUMP OFF,0.09688586169244064
11,195,16.056044,87.97938,676.3378,PUMP OFF,0.09780296900018198
11,196,16.134079,88.05982,680.51953,PUMP OFF,0.09794692940439287
11,197,16.047983,87.82659,685.12006,PUMP ON,-0.6250197689499195
11,198,15.806498,87.59371,658.0235,PUMP OFF,0.09953547517100211
11,199,15.924968,87.32049,662.4012,PUMP OFF,0.09614560460221952
11,200,15.740134,87.282135,667.2288,PUMP OFF,0.09826679583192396
12,1,20.057247,62.778706,143.58768,PUMP OFF,0.5196000000000001
12,2,20.019102,62.700176,149.91016,PUMP OFF,0.5196000000000001
12,3,20.158354,62.531708,156.27458,PUMP OFF,0.5196000000000001
12,4,20.0164,62.526142,163.04381,PUMP OFF,0.5196000000000001
12,5,20.032318,62.658154,166.24239,PUMP OFF,0.5196000000000001
12,6,20.030554,62.953064,169.32898,PUMP OFF,0.5196000000000001
12,7,20.01202,62.570404,174.90988,PUMP OFF,0.5196000000000001
12,8,20.06353,62.161728,178.08311,PUMP OFF,0.4390127424021397
12,9,19.970636,61.95679,183.07771,PUMP OFF,0.4395041044635198
12,10,19.995205,61.830437,189.19911,PUMP OFF,0.5196000000000001
12,11,20.02762,61.644108,196.70526,PUMP OFF,0.43904313677341134
12,12,19.972157,61.57707,201.72392,PUMP OFF,0.5196000000000001
12,13,20.018053,61.472916,207.51375,PUMP OFF,0.5196000000000001
12,14,20.056005,61.604523,212.14365,PUMP OFF,0.5196000000000001
12,15,20.007193,61.486813,215.27199,PUMP OFF,0.5196000000000001
12,16,20.013868,61.542774,222.57481,PUMP OFF,0.5196000000000001
12,17,20.029587,61.202393,228.53755,PUMP OFF,0.4391242638996178
12,18,19.976213,61.264484,232.42006,PUMP OFF,0.5196000000000001
12,19,20.045912,61.21039,236.75201,PUMP OFF,0.5196000000000001
12,20,20.081764,60.847736,243.06136,PUMP OFF,0.5196000000000001
12,21,20.051609,60.608788,247.89342,PUMP OFF,0.5196000000000001
12,22,20.124994,60.282833,252.622,PUMP OFF,0.5196000000000001
12,23,20.140217,60.65127,260.01382,PUMP OFF,0.5196000000000001
12,24,20.123873,60.859737,263.9358,PUMP OFF,0.5196000000000001
12,25,20.196297,60.64576,268.66605,PUMP OFF,0.5196000000000001
12,26,20.225492,60.65391,274.06754,PUMP OFF,0.5196000000000001
12,27,20.10495,61.00111,277.71317,PUMP OFF,0.5196000000000001
12,28,20.07586,60.69548,283.90143,PUMP OFF,0.5196000000000001
12,29,20.0121,60.806786,290.26678,PUMP OFF,0.43733727032681197
12,30,19.886864,61.148273,293.33478,PUMP OFF,0.4370893215260137
12,31,19.874466,61.05892,299.81345,PUMP OFF,0.4366990305380337
12,32,19.854952,60.87645,303.8427,PUMP OFF,0.5196000000000001
12,33,20.034397,60.844166,308.18454,PUMP OFF,0.5196000000000001
12,34,20.051504,60.77691,314.66125,PUMP OFF,0.4394941524616106
12,35,19.994707,60.66476,319.12003,PUMP OFF,0.5196000000000001
12,36,20.1141,60.49257,323.9793,PUMP OFF,0.5196000000000001
12,37,20.03188,60.28252,329.3641,PUMP OFF,0.5196000000000001
12,38,20.116238,60.382145,332.57068,PUMP OFF,0.5196000000000001
12,39,20.20981,60.286728,336.18015,PUMP OFF,0.43881413636539773
12,40,19.960707,60.401714,343.229,PUMP OFF,0.5196000000000001
12,41,20.080526,60.501762,347.5149,PUMP OFF,0.43825569990035684
12,42,19.932785,60.16821,350.92725,PUMP OFF,0.43771327208961425
12,43,19.905664,60.21937,354.60638,PUMP OFF,0.5196000000000001
12,44,20.036003,60.27103,361.3342,PUMP OFF,0.5196000000000001
12,45,20.133972,60.36099,364.69476,PUMP OFF,0.5196000000000001
12,46,20.06776,60.798393,370.15265,PUMP OFF,0.5196000000000001
12,47,20.128077,60.44875,375.70956,PUMP OFF,0.5196000000000001
12,48,20.180565,60.379158,380.60806,PUMP OFF,0.5196000000000001
12,49,20.084112,60.373787,386.4971,PUMP OFF,0.5196000000000001
12,50,20.097979,60.484898,393.72272,PUMP OFF,0.4396
12,51,20.119553,60.573254,400.52066,PUMP OFF,0.4396
12,52,20.118715,60.521606,405.6029,PUMP OFF,0.4396
12,53,20.130499,59.96136,409.7807,PUMP OFF,0.4396
12,54,20.249401,60.250847,414.2171,PUMP OFF,0.4396
12,55,20.211136,60.275894,417.26407,PUMP OFF,0.4396
12,56,20.279795,60.42044,423.6887,PUMP OFF,0.4396
12,57,20.139738,60.461937,427.62125,PUMP OFF,0.4396
12,58,20.005665,60.12459,435.55072,PUMP OFF,0.4396
12,59,20.141949,60.251495,442.3834,PUMP OFF,0.4396
12,60,20.37707,60.16134,446.427,PUMP OFF,0.4396
12,61,20.410923,60.136948,454.30984,PUMP OFF,0.4396
12,62,20.415464,60.22461,461.51932,PUMP ON,-0.2804
12,63,20.429142,60.00271,437.34985,PUMP OFF,0.4396
12,64,20.493853,60.267265,444.8218,PUMP OFF,0.4396
12,65,20.495476,59.92273,448.1271,PUMP OFF,0.4396
12,66,20.279867,60.26305,454.23065,PUMP OFF,0.4396
12,67,20.188936,60.36661,461.4581,PUMP OFF,0.4396
12,68,20.085749,60.17627,466.32587,PUMP OFF,0.4396
12,69,20.121786,60.457565,470.06876,PUMP OFF,0.4396
12,70,20.037924,60.62492,475.52875,PUMP ON,-0.2804
12,71,20.005146,60.65116,454.6797,PUMP OFF,0.4396
12,72,20.05078,60.733166,459.77057,PUMP OFF,0.4396
12,73,20.150976,60.828285,467.5503,PUMP OFF,0.4396
12,74,20.172438,60.841534,472.49164,PUMP ON,-0.2804
12,75,20.251064,60.649204,445.10245,PUMP OFF,0.4396
12,76,20.231438,60.405514,449.60666,PUMP OFF,0.4396
12,77,20.232037,60.74579,453.0345,PUMP OFF,0.4396
12,78,20.176544,60.399906,458.77652,PUMP OFF,0.4396
12,79,20.24506,60.330345,465.61923,PUMP OFF,0.4396
12,80,20.325153,60.699944,472.67224,PUMP ON,-0.2804
12,81,20.3353,60.934895,456.6327,PUMP OFF,0.4396
12,82,20.356127,61.424667,462.1892,PUMP OFF,0.4396
12,83,20.322332,61.287018,466.15054,PUMP ON,-0.2804
12,84,20.343615,61.368553,447.1528,PUMP OFF,0.4396
12,85,20.298986,61.385963,454.57837,PUMP OFF,0.4396
12,86,20.20724,61.40522,458.40158,PUMP OFF,0.4396
12,87,20.16868,61.51361,462.3149,PUMP OFF,0.4396
12,88,20.087969,61.971134,468.6446,PUMP OFF,0.35931728183847267
12,89,19.985865,62.059273,471.9583,PUMP OFF,0.3589032784543984
12,90,19.965164,62.004284,476.01263,PUMP ON,-0.3627910020190129
12,91,19.88045,61.99741,457.83356,PUMP OFF,0.3564645559508367
12,92,19.843227,61.7674,461.006,PUMP OFF,0.35785609490830184
12,93,19.912806,62.008907,468.4198,PUMP OFF,0.35717986681233027
12,94,19.878994,62.277504,474.1833,PUMP OFF,0.3576737722518992
12,95,19.903688,62.202827,480.86984,PUMP ON,-0.3617569838748375
12,96,19.93215,62.067074,452.61218,PUMP OFF,0.35783550797886576
12,97,19.911776,62.096592,458.05453,PUMP OFF,0.3588640074519149
12,98,19.9632,62.197117,461.1426,PUMP OFF,0.357157942367134
12,99,19.877897,61.92233,468.46954,PUMP OFF,0.4396
12,100,20.10333,62.439636,475.72943,PUMP ON,-0.2804
12,101,20.280651,62.785652,450.69363,PUMP OFF,0.4396
12,102,20.464811,62.80093,457.3717,PUMP OFF,0.4396
12,103,20.412006,62.46286,463.19534,PUMP OFF,0.4396
12,104,20.37648,62.226353,469.3653,PUMP ON,-0.2804
12,105,20.486609,61.939144,450.85968,PUMP OFF,0.4396
12,106,20.417532,62.339703,457.84723,PUMP OFF,0.4396
